System,CPU Name,CPU Freq,CPU Cores,Uploaded,Platform,Single-Core Score,Multi-Core Score,URL
FUJITSU FMVU14009,Intel Core i5-7300U,2701,2,"Feb 16, 2025",Windows,1028.0,1933.0,https://browser.geekbench.com/v6/cpu/10569844
LENOVO 20L6S96J01,Intel Core i5-7300U,2694,2,"Feb 16, 2025",Windows,1121.0,2194.0,https://browser.geekbench.com/v6/cpu/10565062
LENOVO 20HMS0B700,Intel Core i5-7300U,3500,2,"Feb 15, 2025",Linux,1188.0,2226.0,https://browser.geekbench.com/v6/cpu/10563875
LENOVO 20JJS1JS00,Intel Core i5-7300U,3500,2,"Feb 15, 2025",Linux,831.0,1300.0,https://browser.geekbench.com/v6/cpu/10560846
LENOVO 20JJS1JS00,Intel Core i5-7300U,3500,2,"Feb 15, 2025",Linux,879.0,1135.0,https://browser.geekbench.com/v6/cpu/10560835
Dell Inc. Latitude 5289,Intel Core i5-7300U,3500,2,"Feb 15, 2025",Linux,974.0,2033.0,https://browser.geekbench.com/v6/cpu/10559949
Dell Inc. Latitude 5289,Intel Core i5-7300U,3500,2,"Feb 15, 2025",Linux,466.0,709.0,https://browser.geekbench.com/v6/cpu/10559703
Dell Inc. Latitude 5289,Intel Core i5-7300U,3500,2,"Feb 15, 2025",Linux,951.0,1986.0,https://browser.geekbench.com/v6/cpu/10559043
Microsoft Corporation Surface Book 2,Intel Core i5-7300U,3500,2,"Feb 15, 2025",Linux,1297.0,2697.0,https://browser.geekbench.com/v6/cpu/10558636
LENOVO 20HMS12K00,Intel Core i5-7300U,3500,2,"Feb 15, 2025",Linux,1239.0,2224.0,https://browser.geekbench.com/v6/cpu/10558565
FUJITSU FMVU14009,Intel Core i5-7300U,2701,2,"Feb 15, 2025",Windows,1039.0,1874.0,https://browser.geekbench.com/v6/cpu/10552717
LENOVO 20HES1D902,Intel Core i5-7300U,2694,2,"Feb 15, 2025",Windows,1184.0,2353.0,https://browser.geekbench.com/v6/cpu/10550427
