System,CPU Name,CPU Freq,CPU Cores,Uploaded,Platform,Single-Core Score,Multi-Core Score,URL
Dell Inc. Latitude E7450,Intel Core i5-5300U,2295,2,"Mar 21, 2025",Windows,972.0,1803.0,https://browser.geekbench.com/v6/cpu/11139142
LENOVO 20CLS2DB00,Intel Core i5-5300U,2295,2,"Mar 21, 2025",Windows,757.0,1749.0,https://browser.geekbench.com/v6/cpu/11129703
LENOVO 20CLS2DB00,Intel Core i5-5300U,2295,2,"Mar 21, 2025",Windows,893.0,1706.0,https://browser.geekbench.com/v6/cpu/11129603
LENOVO 20BUS0NJ00,Intel Core i5-5300U,2900,2,"Mar 20, 2025",Linux,967.0,1867.0,https://browser.geekbench.com/v6/cpu/11121534
LENOVO 20CLS2DB00,Intel Core i5-5300U,2295,2,"Mar 20, 2025",Windows,705.0,1236.0,https://browser.geekbench.com/v6/cpu/11113333
Hewlett-Packard HP EliteBook 840 G2,Intel Core i5-5300U,2295,2,"Mar 20, 2025",Windows,770.0,1398.0,https://browser.geekbench.com/v6/cpu/11112226
LENOVO 20BTS36700,Intel Core i5-5300U,2295,2,"Mar 19, 2025",Windows,961.0,1599.0,https://browser.geekbench.com/v6/cpu/11102564
Hewlett-Packard HP EliteBook 840 G2,Intel Core i5-5300U,2295,2,"Mar 18, 2025",Windows,994.0,1787.0,https://browser.geekbench.com/v6/cpu/11095610
Hewlett-Packard HP EliteBook 840 G2,Intel Core i5-5300U,2292,2,"Mar 18, 2025",Windows,851.0,1654.0,https://browser.geekbench.com/v6/cpu/11095177
LENOVO 20CLS4XP00,Intel Core i5-5300U,2900,2,"Mar 17, 2025",Linux,934.0,1734.0,https://browser.geekbench.com/v6/cpu/11074909
LENOVO 20BWS05T00,Intel Core i5-5300U,2295,2,"Mar 16, 2025",Windows,1001.0,1906.0,https://browser.geekbench.com/v6/cpu/11059539
LENOVO 20BWS05T00,Intel Core i5-5300U,2295,2,"Mar 16, 2025",Windows,951.0,1634.0,https://browser.geekbench.com/v6/cpu/11059409
LENOVO 20CLS8MN00,Intel Core i5-5300U,2900,2,"Mar 16, 2025",Android,856.0,1330.0,https://browser.geekbench.com/v6/cpu/11057130
Dell Inc. Latitude E7250,Intel Core i5-5300U,2900,2,"Mar 16, 2025",Linux,767.0,983.0,https://browser.geekbench.com/v6/cpu/11051305
Dell Inc. Latitude E7250,Intel Core i5-5300U,2900,2,"Mar 16, 2025",Linux,733.0,982.0,https://browser.geekbench.com/v6/cpu/11051304
Dell Inc. Latitude E7450,Intel Core i5-5300U,2295,2,"Mar 15, 2025",Windows,980.0,1892.0,https://browser.geekbench.com/v6/cpu/11041240
unknown Generic Android-x86_64,Intel Core i5-5300U,2900,2,"Mar 15, 2025",Android,908.0,1315.0,https://browser.geekbench.com/v6/cpu/11040648
Hewlett-Packard HP EliteBook 840 G2,Intel Core i5-5300U,2295,2,"Mar 15, 2025",Windows,923.0,1629.0,https://browser.geekbench.com/v6/cpu/11033166
LENOVO 20DSS00M01,Intel Core i5-5300U,2294,2,"Mar 14, 2025",Windows,900.0,1642.0,https://browser.geekbench.com/v6/cpu/11024945
Hewlett-Packard HP EliteBook 850 G2,Intel Core i5-5300U,2295,2,"Mar 13, 2025",Windows,893.0,1840.0,https://browser.geekbench.com/v6/cpu/11005421
LENOVO 20CLS8MN00,Intel Core i5-5300U,2294,2,"Mar 10, 2025",Windows,323.0,1055.0,https://browser.geekbench.com/v6/cpu/10953233
Dell Inc. Latitude E5550,Intel Core i5-5300U,2900,2,"Mar 10, 2025",Linux,751.0,1214.0,https://browser.geekbench.com/v6/cpu/10945206
Dell Inc. Latitude E5550,Intel Core i5-5300U,2900,2,"Mar 10, 2025",Linux,786.0,904.0,https://browser.geekbench.com/v6/cpu/10945201
Dell Inc. Latitude E5550,Intel Core i5-5300U,2900,2,"Mar 10, 2025",Linux,855.0,838.0,https://browser.geekbench.com/v6/cpu/10945195
LENOVO 20BUS0390F,Intel Core i5-5300U,2295,2,"Mar 08, 2025",Windows,975.0,1784.0,https://browser.geekbench.com/v6/cpu/10917500
LENOVO 20CMCTO1WW,Intel Core i5-5300U,2900,2,"Mar 07, 2025",Linux,987.0,1825.0,https://browser.geekbench.com/v6/cpu/10910268
Dell Inc. Latitude E7250,Intel Core i5-5300U,2900,2,"Mar 07, 2025",Linux,979.0,1919.0,https://browser.geekbench.com/v6/cpu/10898396
Dell Inc. Latitude E5450,Intel Core i5-5300U,2294,2,"Mar 06, 2025",Windows,582.0,1142.0,https://browser.geekbench.com/v6/cpu/10889469
Unknown,Intel Core i5-5300U,2294,2,"Mar 06, 2025",Windows,246.0,572.0,https://browser.geekbench.com/v6/cpu/10884363
Fyde Innovations FydeOS Android Subsystem,Intel Core i5-5300U,2900,2,"Mar 05, 2025",Android,757.0,1074.0,https://browser.geekbench.com/v6/cpu/10879904
LENOVO 20DSS1YX2M,Intel Core i5-5300U,2295,2,"Mar 05, 2025",Windows,654.0,1443.0,https://browser.geekbench.com/v6/cpu/10865843
LENOVO 20CLS3320C,Intel Core i5-5300U,2900,2,"Mar 04, 2025",Linux,962.0,1774.0,https://browser.geekbench.com/v6/cpu/10863702
Dell Inc. Latitude E7450,Intel Core i5-5300U,2296,2,"Mar 03, 2025",Windows,924.0,1426.0,https://browser.geekbench.com/v6/cpu/10847557
LENOVO 20CLS08904,Intel Core i5-5300U,2295,2,"Mar 02, 2025",Windows,888.0,1677.0,https://browser.geekbench.com/v6/cpu/10823248
LENOVO 20CLS2D409,Intel Core i5-5300U,2900,2,"Mar 01, 2025",Linux,934.0,1734.0,https://browser.geekbench.com/v6/cpu/10811834
LENOVO 20CMA008JP,Intel Core i5-5300U,2295,2,"Mar 01, 2025",Windows,957.0,1783.0,https://browser.geekbench.com/v6/cpu/10806547
Hewlett-Packard HP EliteBook 820 G2,Intel Core i5-5300U,2295,2,"Mar 01, 2025",Windows,818.0,1709.0,https://browser.geekbench.com/v6/cpu/10801609
Dell Inc. Latitude E5550,Intel Core i5-5300U,2295,2,"Feb 28, 2025",Windows,907.0,1678.0,https://browser.geekbench.com/v6/cpu/10792647
LENOVO 20BUS1N300,Intel Core i5-5300U,2295,2,"Feb 27, 2025",Windows,657.0,1733.0,https://browser.geekbench.com/v6/cpu/10777756
Dell Inc. Latitude E7450,Intel Core i5-5300U,2275,2,"Feb 27, 2025",Windows,672.0,1237.0,https://browser.geekbench.com/v6/cpu/10774661
Dell Inc. Latitude E7450,Intel Core i5-5300U,2295,2,"Feb 24, 2025",Windows,851.0,1740.0,https://browser.geekbench.com/v6/cpu/10725920
Dell Inc. Latitude E7450,Intel Core i5-5300U,2295,2,"Feb 24, 2025",Windows,838.0,1363.0,https://browser.geekbench.com/v6/cpu/10724103
Dell Inc. Latitude E7250,Intel Core i5-5300U,2294,2,"Feb 23, 2025",Windows,153.0,342.0,https://browser.geekbench.com/v6/cpu/10705798
Hewlett-Packard HP EliteBook 850 G2,Intel Core i5-5300U,2295,2,"Feb 22, 2025",Windows,875.0,1883.0,https://browser.geekbench.com/v6/cpu/10680636
Dell Inc. Latitude E5450,Intel Core i5-5300U,2295,2,"Feb 21, 2025",Windows,958.0,1882.0,https://browser.geekbench.com/v6/cpu/10669455
Dell Inc. Latitude E5250,Intel Core i5-5300U,2900,2,"Feb 21, 2025",Linux,1041.0,2045.0,https://browser.geekbench.com/v6/cpu/10665266
LENOVO 20BX001EUS,Intel Core i5-5300U,2900,2,"Feb 21, 2025",Linux,940.0,1828.0,https://browser.geekbench.com/v6/cpu/10658645
Hewlett-Packard HP EliteBook 840 G2,Intel Core i5-5300U,2295,2,"Feb 20, 2025",Windows,943.0,1848.0,https://browser.geekbench.com/v6/cpu/10650878
Dell Inc. Latitude E7450,Intel Core i5-5300U,2294,2,"Feb 20, 2025",Windows,882.0,1578.0,https://browser.geekbench.com/v6/cpu/10643903
