System,CPU Name,CPU Freq,CPU Cores,Uploaded,Platform,Single-Core Score,Multi-Core Score,URL
ASUSTeK COMPUTER INC. VivoBook_ASUSLaptop X512DK_X512DK,AMD Ryzen 5 3500U,2100,4,"Feb 15, 2025",Windows,1045.0,2985.0,https://browser.geekbench.com/v6/cpu/10561447
HP HP EliteBook 745 G6,AMD Ryzen 5 PRO 3500U,2100,4,"Feb 15, 2025",Windows,927.0,2950.0,https://browser.geekbench.com/v6/cpu/10561057
LENOVO 81W2,AMD Ryzen 5 3500U,2100,4,"Feb 15, 2025",Windows,657.0,2009.0,https://browser.geekbench.com/v6/cpu/10560561
LENOVO 20NJ0004US,AMD Ryzen 5 PRO 3500U,2100,4,"Feb 14, 2025",Linux,1105.0,2820.0,https://browser.geekbench.com/v6/cpu/10542978
HP HP ProBook 455R G6,AMD Ryzen 5 3500U,2100,4,"Feb 14, 2025",Windows,558.0,1782.0,https://browser.geekbench.com/v6/cpu/10534597
Dell Inc. Vostro 3405,AMD Ryzen 5 3500U,2100,4,"Feb 14, 2025",Windows,648.0,2078.0,https://browser.geekbench.com/v6/cpu/10532266
LENOVO 81W2,AMD Ryzen 5 3500U,2100,4,"Feb 13, 2025",Windows,600.0,2481.0,https://browser.geekbench.com/v6/cpu/10518843
LENOVO 81W2,AMD Ryzen 5 3500U,2100,4,"Feb 13, 2025",Windows,876.0,2745.0,https://browser.geekbench.com/v6/cpu/10517391
HP HP Pavilion Laptop 15-cw1xxx,AMD Ryzen 5 3500U,2100,4,"Feb 13, 2025",Windows,929.0,2879.0,https://browser.geekbench.com/v6/cpu/10515724
LENOVO 81W1,AMD Ryzen 5 3500U,2100,4,"Feb 13, 2025",Windows,1057.0,3033.0,https://browser.geekbench.com/v6/cpu/10506291
LENOVO INVALID,AMD Ryzen 5 3500U,2100,4,"Feb 12, 2025",Windows,931.0,1751.0,https://browser.geekbench.com/v6/cpu/10497055
HUAWEI NBLK-WAX9X,AMD Ryzen 5 3500U,2100,4,"Feb 12, 2025",Windows,1114.0,3028.0,https://browser.geekbench.com/v6/cpu/10490286
LENOVO 20NKS0H400,AMD Ryzen 5 PRO 3500U,2100,4,"Feb 12, 2025",Windows,1007.0,2929.0,https://browser.geekbench.com/v6/cpu/10489075
LENOVO INVALID,AMD Ryzen 5 3500U,2100,4,"Feb 10, 2025",Windows,1080.0,2819.0,https://browser.geekbench.com/v6/cpu/10441371
LENOVO INVALID,AMD Ryzen 5 3500U,2100,4,"Feb 10, 2025",Windows,1080.0,2801.0,https://browser.geekbench.com/v6/cpu/10441273
LENOVO INVALID,AMD Ryzen 5 3500U,2100,4,"Feb 10, 2025",Windows,1077.0,2809.0,https://browser.geekbench.com/v6/cpu/10441146
LENOVO INVALID,AMD Ryzen 5 3500U,2100,4,"Feb 10, 2025",Windows,949.0,2606.0,https://browser.geekbench.com/v6/cpu/10441025
LENOVO 81W1,AMD Ryzen 5 3500U,2100,4,"Feb 08, 2025",Windows,920.0,2265.0,https://browser.geekbench.com/v6/cpu/10413017
LENOVO 81W1,AMD Ryzen 5 3500U,2100,4,"Feb 08, 2025",Windows,798.0,1999.0,https://browser.geekbench.com/v6/cpu/10412862
LENOVO 81UT,AMD Ryzen 5 3500U,2100,4,"Feb 08, 2025",Windows,1046.0,3109.0,https://browser.geekbench.com/v6/cpu/10411920
LENOVO 20NMS06Y00,AMD Ryzen 5 PRO 3500U,2100,4,"Feb 07, 2025",Linux,1137.0,3480.0,https://browser.geekbench.com/v6/cpu/10385298
LENOVO 20NMS06Y00,AMD Ryzen 5 PRO 3500U,2100,4,"Feb 07, 2025",Linux,1154.0,3478.0,https://browser.geekbench.com/v6/cpu/10385130
LENOVO 20NMS06Y00,AMD Ryzen 5 PRO 3500U,2100,4,"Feb 07, 2025",Linux,767.0,2301.0,https://browser.geekbench.com/v6/cpu/10384869
HP HP EliteBook 745 G6,AMD Ryzen 5 PRO 3500U,2100,4,"Feb 07, 2025",Windows,995.0,3099.0,https://browser.geekbench.com/v6/cpu/10369576
HP HP EliteBook 745 G6,AMD Ryzen 5 PRO 3500U,2100,4,"Feb 06, 2025",Linux,1114.0,3477.0,https://browser.geekbench.com/v6/cpu/10359781
LENOVO 20NMS0S62U,AMD Ryzen 5 PRO 3500U,2100,4,"Feb 06, 2025",Linux,509.0,640.0,https://browser.geekbench.com/v6/cpu/10345080
LENOVO 20NMS0S62U,AMD Ryzen 5 PRO 3500U,2100,4,"Feb 06, 2025",Linux,547.0,639.0,https://browser.geekbench.com/v6/cpu/10345076
LENOVO 20NMS0S62U,AMD Ryzen 5 PRO 3500U,2100,4,"Feb 06, 2025",Linux,513.0,608.0,https://browser.geekbench.com/v6/cpu/10345075
LENOVO 20NMS0S62U,AMD Ryzen 5 PRO 3500U,2100,4,"Feb 06, 2025",Linux,544.0,599.0,https://browser.geekbench.com/v6/cpu/10345073
LENOVO 20NMS0S62U,AMD Ryzen 5 PRO 3500U,2100,4,"Feb 06, 2025",Linux,543.0,565.0,https://browser.geekbench.com/v6/cpu/10345063
LENOVO 20NMS0S62U,AMD Ryzen 5 PRO 3500U,2100,4,"Feb 06, 2025",Linux,451.0,1137.0,https://browser.geekbench.com/v6/cpu/10345014
HP HP ProBook 455R G6,AMD Ryzen 5 3500U,2100,4,"Feb 04, 2025",Windows,847.0,2177.0,https://browser.geekbench.com/v6/cpu/10296453
HP HP EliteBook 745 G6,AMD Ryzen 5 PRO 3500U,2100,4,"Feb 03, 2025",Linux,942.0,2853.0,https://browser.geekbench.com/v6/cpu/10280692
HP HP EliteBook 745 G6,AMD Ryzen 5 PRO 3500U,2100,4,"Feb 03, 2025",Linux,475.0,1534.0,https://browser.geekbench.com/v6/cpu/10280523
LENOVO 20NKS0W300,AMD Ryzen 5 PRO 3500U,2100,4,"Feb 03, 2025",Windows,414.0,1447.0,https://browser.geekbench.com/v6/cpu/10279738
HUAWEI NBLK-WAX9X,AMD Ryzen 5 3500U,2100,4,"Feb 03, 2025",Windows,871.0,2294.0,https://browser.geekbench.com/v6/cpu/10270702
HUAWEI NBLK-WAX9X,AMD Ryzen 5 3500U,2100,4,"Feb 03, 2025",Windows,655.0,2356.0,https://browser.geekbench.com/v6/cpu/10270556
HP HP EliteBook 745 G6,AMD Ryzen 5 PRO 3500U,2100,4,"Feb 03, 2025",Linux,380.0,574.0,https://browser.geekbench.com/v6/cpu/10269057
HP HP EliteBook 745 G6,AMD Ryzen 5 PRO 3500U,2100,4,"Feb 03, 2025",Linux,374.0,533.0,https://browser.geekbench.com/v6/cpu/10269056
HP HP EliteBook 745 G6,AMD Ryzen 5 PRO 3500U,2100,4,"Feb 03, 2025",Linux,412.0,588.0,https://browser.geekbench.com/v6/cpu/10269047
HP HP EliteBook 745 G6,AMD Ryzen 5 PRO 3500U,2100,4,"Feb 03, 2025",Linux,424.0,549.0,https://browser.geekbench.com/v6/cpu/10269046
HP HP EliteBook 745 G6,AMD Ryzen 5 PRO 3500U,2100,4,"Feb 03, 2025",Linux,418.0,529.0,https://browser.geekbench.com/v6/cpu/10269042
HP HP EliteBook 745 G6,AMD Ryzen 5 PRO 3500U,2100,4,"Feb 03, 2025",Linux,399.0,524.0,https://browser.geekbench.com/v6/cpu/10269039
HP HP EliteBook 745 G6,AMD Ryzen 5 PRO 3500U,2100,4,"Feb 03, 2025",Linux,391.0,1215.0,https://browser.geekbench.com/v6/cpu/10264183
HP HP EliteBook 745 G6,AMD Ryzen 5 PRO 3500U,2100,4,"Feb 03, 2025",Linux,532.0,999.0,https://browser.geekbench.com/v6/cpu/10264140
LENOVO 82C7,AMD Ryzen 5 3500U,2100,4,"Feb 02, 2025",Windows,1098.0,3090.0,https://browser.geekbench.com/v6/cpu/10252890
Acer Aspire A315-23,AMD Ryzen 5 3500U,2100,4,"Feb 01, 2025",Windows,1032.0,2732.0,https://browser.geekbench.com/v6/cpu/10242557
HP HP 255 G7 Notebook PC,AMD Ryzen 5 3500U,2100,4,"Feb 01, 2025",Windows,643.0,2095.0,https://browser.geekbench.com/v6/cpu/10238686
LENOVO 82C7,AMD Ryzen 5 3500U,2100,4,"Jan 31, 2025",Windows,1093.0,3049.0,https://browser.geekbench.com/v6/cpu/10222006
LENOVO 82C7,AMD Ryzen 5 3500U,2100,4,"Jan 31, 2025",Windows,1088.0,3075.0,https://browser.geekbench.com/v6/cpu/10221754
LENOVO 82C7,AMD Ryzen 5 3500U,2100,4,"Jan 31, 2025",Windows,1022.0,3048.0,https://browser.geekbench.com/v6/cpu/10221181
LENOVO 20NL000GSP,AMD Ryzen 5 PRO 3500U,2100,4,"Jan 31, 2025",Windows,1054.0,2645.0,https://browser.geekbench.com/v6/cpu/10212871
HP HP EliteBook 745 G6,AMD Ryzen 5 PRO 3500U,2100,4,"Jan 30, 2025",Windows,875.0,3013.0,https://browser.geekbench.com/v6/cpu/10203496
HP HP EliteBook 735 G6,AMD Ryzen 5 PRO 3500U,2100,4,"Jan 30, 2025",Linux,1111.0,3183.0,https://browser.geekbench.com/v6/cpu/10197824
LENOVO 20NKS1B400,AMD Ryzen 5 PRO 3500U,2100,4,"Jan 29, 2025",Windows,914.0,2701.0,https://browser.geekbench.com/v6/cpu/10189910
Haier AX1500SD,AMD Ryzen 5 3500U,2100,4,"Jan 29, 2025",Windows,989.0,2693.0,https://browser.geekbench.com/v6/cpu/10179914
Haier AX1500SD,AMD Ryzen 5 3500U,2100,4,"Jan 29, 2025",Windows,1045.0,2809.0,https://browser.geekbench.com/v6/cpu/10179741
Haier AX1500SD,AMD Ryzen 5 3500U,2100,4,"Jan 29, 2025",Windows,954.0,2692.0,https://browser.geekbench.com/v6/cpu/10179554
HP HP EliteBook 745 G6,AMD Ryzen 5 PRO 3500U,2100,4,"Jan 29, 2025",Windows,902.0,2993.0,https://browser.geekbench.com/v6/cpu/10176500
HP HP Laptop 14s-dk0xxx,AMD Ryzen 5 3500U,2100,4,"Jan 29, 2025",Windows,947.0,2789.0,https://browser.geekbench.com/v6/cpu/10176004
HP HP EliteBook 745 G6,AMD Ryzen 5 PRO 3500U,2100,4,"Jan 28, 2025",Windows,1014.0,2598.0,https://browser.geekbench.com/v6/cpu/10164861
ASUSTeK COMPUTER INC. VivoBook_ASUSLaptop X509DA_D509DA,AMD Ryzen 5 3500U,2100,4,"Jan 28, 2025",Windows,770.0,1829.0,https://browser.geekbench.com/v6/cpu/10162004
LENOVO 11BS0001FR,AMD Ryzen 5 PRO 3500U,2100,4,"Jan 28, 2025",Windows,875.0,1613.0,https://browser.geekbench.com/v6/cpu/10160284
HP HP Laptop 14s-dk0xxx,AMD Ryzen 5 3500U,2100,4,"Jan 27, 2025",Windows,500.0,1754.0,https://browser.geekbench.com/v6/cpu/10138767
HP HP Laptop 14s-dk0xxx,AMD Ryzen 5 3500U,2100,4,"Jan 27, 2025",Windows,498.0,1791.0,https://browser.geekbench.com/v6/cpu/10138648
HP HP Laptop 15-db1xxx,AMD Ryzen 5 3500U,2100,4,"Jan 27, 2025",Windows,759.0,2697.0,https://browser.geekbench.com/v6/cpu/10135621
HP HP EliteBook 745 G6,AMD Ryzen 5 PRO 3500U,2100,4,"Jan 26, 2025",Windows,1073.0,3023.0,https://browser.geekbench.com/v6/cpu/10131939
ASUSTeK COMPUTER INC. VivoBook_ASUSLaptop X512DA_R564DA,AMD Ryzen 5 3500U,2100,4,"Jan 26, 2025",Windows,942.0,2853.0,https://browser.geekbench.com/v6/cpu/10127307
LENOVO 20NECTO1WW,AMD Ryzen 5 3500U,2100,4,"Jan 26, 2025",Windows,831.0,2653.0,https://browser.geekbench.com/v6/cpu/10127137
LENOVO 20NKS0QB00,AMD Ryzen 5 PRO 3500U,2100,4,"Jan 26, 2025",Windows,893.0,2477.0,https://browser.geekbench.com/v6/cpu/10118896
LENOVO 20NKS0QB00,AMD Ryzen 5 PRO 3500U,2100,4,"Jan 26, 2025",Windows,895.0,2575.0,https://browser.geekbench.com/v6/cpu/10118795
LENOVO 20NKS0QB00,AMD Ryzen 5 PRO 3500U,2100,4,"Jan 26, 2025",Windows,862.0,2433.0,https://browser.geekbench.com/v6/cpu/10118598
Acer Aspire A315-23,AMD Ryzen 5 3500U,2100,4,"Jan 25, 2025",Windows,840.0,2708.0,https://browser.geekbench.com/v6/cpu/10109618
LENOVO 20NKS1B400,AMD Ryzen 5 PRO 3500U,2100,4,"Jan 25, 2025",Windows,660.0,2790.0,https://browser.geekbench.com/v6/cpu/10109295
Acer Aspire A315-23,AMD Ryzen 5 3500U,2100,4,"Jan 25, 2025",Windows,1026.0,2241.0,https://browser.geekbench.com/v6/cpu/10109128
HP HP 255 G7 Notebook PC,AMD Ryzen 5 3500U,2100,4,"Jan 25, 2025",Windows,783.0,2201.0,https://browser.geekbench.com/v6/cpu/10103830
LENOVO INVALID,AMD Ryzen 5 3500U,2100,4,"Jan 24, 2025",Windows,1062.0,2720.0,https://browser.geekbench.com/v6/cpu/10094888
LENOVO 20NES07800,AMD Ryzen 5 3500U,2100,4,"Jan 24, 2025",Windows,729.0,3121.0,https://browser.geekbench.com/v6/cpu/10088604
SU APN21S,AMD Ryzen 5 3500U,2100,4,"Jan 23, 2025",Windows,1069.0,2722.0,https://browser.geekbench.com/v6/cpu/10080431
SU APN21S,AMD Ryzen 5 3500U,2100,4,"Jan 23, 2025",Windows,1096.0,2719.0,https://browser.geekbench.com/v6/cpu/10080430
SU PCUT1B,AMD Ryzen 5 3500U,2100,4,"Jan 23, 2025",Windows,1051.0,2771.0,https://browser.geekbench.com/v6/cpu/10080380
HP HP 255 G8 Notebook PC,AMD Ryzen 5 3500U,2100,4,"Jan 23, 2025",Windows,1017.0,2499.0,https://browser.geekbench.com/v6/cpu/10079996
LENOVO 20NKS0T106,AMD Ryzen 5 PRO 3500U,2100,4,"Jan 23, 2025",Windows,447.0,1512.0,https://browser.geekbench.com/v6/cpu/10078516
LENOVO 81LW,AMD Ryzen 5 3500U,2100,4,"Jan 23, 2025",Windows,994.0,2959.0,https://browser.geekbench.com/v6/cpu/10075966
HP HP Laptop 14s-dk0xxx,AMD Ryzen 5 3500U,2100,4,"Jan 22, 2025",Windows,1029.0,2896.0,https://browser.geekbench.com/v6/cpu/10061094
HP HP Laptop 14s-dk0xxx,AMD Ryzen 5 3500U,2100,4,"Jan 22, 2025",Windows,524.0,1834.0,https://browser.geekbench.com/v6/cpu/10060994
LENOVO 20QKS15300,AMD Ryzen 5 PRO 3500U,2100,4,"Jan 22, 2025",Windows,581.0,1451.0,https://browser.geekbench.com/v6/cpu/10057223
LENOVO 20NES07800,AMD Ryzen 5 3500U,2100,4,"Jan 22, 2025",Windows,690.0,2836.0,https://browser.geekbench.com/v6/cpu/10054286
HP HP Laptop 14s-dk0xxx,AMD Ryzen 5 3500U,2100,4,"Jan 22, 2025",Windows,468.0,1890.0,https://browser.geekbench.com/v6/cpu/10053029
HP HP ENVY x360 Convertible 15-ds0xxx,AMD Ryzen 5 3500U,2100,4,"Jan 21, 2025",Windows,862.0,1966.0,https://browser.geekbench.com/v6/cpu/10049582
LENOVO 20NF0006GE,AMD Ryzen 5 3500U,2100,4,"Jan 21, 2025",Windows,798.0,2588.0,https://browser.geekbench.com/v6/cpu/10041062
Acer Aspire A315-23,AMD Ryzen 5 3500U,2100,4,"Jan 21, 2025",Windows,951.0,2364.0,https://browser.geekbench.com/v6/cpu/10039673
Acer Aspire A315-23,AMD Ryzen 5 3500U,2100,4,"Jan 20, 2025",Windows,1013.0,2442.0,https://browser.geekbench.com/v6/cpu/10031559
HP HP Laptop 15-db1xxx,AMD Ryzen 5 3500U,2100,4,"Jan 20, 2025",Windows,826.0,2525.0,https://browser.geekbench.com/v6/cpu/10029368
LENOVO 20NKS5YH0W,AMD Ryzen 5 PRO 3500U,2100,4,"Jan 19, 2025",Linux,1097.0,3047.0,https://browser.geekbench.com/v6/cpu/10018674
LENOVO 20NKS5YH0W,AMD Ryzen 5 PRO 3500U,2100,4,"Jan 19, 2025",Linux,818.0,1311.0,https://browser.geekbench.com/v6/cpu/10018616
LENOVO 20NKS5YH0W,AMD Ryzen 5 PRO 3500U,2100,4,"Jan 19, 2025",Linux,860.0,1245.0,https://browser.geekbench.com/v6/cpu/10018615
LENOVO 20NKS5YH0W,AMD Ryzen 5 PRO 3500U,2100,4,"Jan 19, 2025",Linux,841.0,1386.0,https://browser.geekbench.com/v6/cpu/10018614
LENOVO 20NKS5YH0W,AMD Ryzen 5 PRO 3500U,2100,4,"Jan 19, 2025",Linux,524.0,1604.0,https://browser.geekbench.com/v6/cpu/10018368
LENOVO 20NKS5YH0W,AMD Ryzen 5 PRO 3500U,2100,4,"Jan 19, 2025",Linux,562.0,1547.0,https://browser.geekbench.com/v6/cpu/10018352
LENOVO 20NKS5YH0W,AMD Ryzen 5 PRO 3500U,2100,4,"Jan 19, 2025",Linux,596.0,1570.0,https://browser.geekbench.com/v6/cpu/10018338
LENOVO 20NKS5YH0W,AMD Ryzen 5 PRO 3500U,2100,4,"Jan 19, 2025",Linux,883.0,1461.0,https://browser.geekbench.com/v6/cpu/10018243
LENOVO 20NKS5YH0W,AMD Ryzen 5 PRO 3500U,2100,4,"Jan 19, 2025",Linux,908.0,1435.0,https://browser.geekbench.com/v6/cpu/10018242
HP HP EliteBook 745 G6,AMD Ryzen 5 PRO 3500U,2100,4,"Jan 19, 2025",Windows,1007.0,2843.0,https://browser.geekbench.com/v6/cpu/10011208
LENOVO 20QKS24D00,AMD Ryzen 5 PRO 3500U,2100,4,"Jan 18, 2025",Linux,761.0,2199.0,https://browser.geekbench.com/v6/cpu/9995343
HP HP EliteBook 745 G6,AMD Ryzen 5 PRO 3500U,2100,4,"Jan 18, 2025",Windows,1092.0,3343.0,https://browser.geekbench.com/v6/cpu/9989431
LENOVO 81NC,AMD Ryzen 5 3500U,2100,4,"Jan 18, 2025",Windows,1088.0,3089.0,https://browser.geekbench.com/v6/cpu/9988387
LENOVO 81NC,AMD Ryzen 5 3500U,2100,4,"Jan 18, 2025",Windows,1099.0,2911.0,https://browser.geekbench.com/v6/cpu/9988284
LENOVO 20NF001HGE,AMD Ryzen 5 3500U,2100,4,"Jan 18, 2025",Windows,567.0,1762.0,https://browser.geekbench.com/v6/cpu/9987036
HP HP Laptop 14s-dk0xxx,AMD Ryzen 5 3500U,2100,4,"Jan 17, 2025",Windows,645.0,2110.0,https://browser.geekbench.com/v6/cpu/9986428
LENOVO 20NMS0HP00,AMD Ryzen 5 PRO 3500U,2100,4,"Jan 17, 2025",Windows,690.0,2137.0,https://browser.geekbench.com/v6/cpu/9974941
LENOVO 81V5,AMD Ryzen 5 3500U,2100,4,"Jan 16, 2025",Windows,998.0,2907.0,https://browser.geekbench.com/v6/cpu/9969742
Acer Aspire A315-42,AMD Ryzen 5 3500U,2100,4,"Jan 16, 2025",Windows,945.0,2339.0,https://browser.geekbench.com/v6/cpu/9962485
LENOVO 20NJ0011GE,AMD Ryzen 5 PRO 3500U,2100,4,"Jan 16, 2025",Windows,1002.0,3004.0,https://browser.geekbench.com/v6/cpu/9960822
ASUSTeK COMPUTER INC. VivoBook_ASUSLaptop X570DD_M570DD,AMD Ryzen 5 3500U,2100,4,"Jan 15, 2025",Windows,1096.0,3323.0,https://browser.geekbench.com/v6/cpu/9952803
LENOVO 81V5,AMD Ryzen 5 3500U,2100,4,"Jan 15, 2025",Windows,1066.0,2686.0,https://browser.geekbench.com/v6/cpu/9949403
"Acidanthera MacBookPro16,3",AMD Ryzen 5 3500U,2100,4,"Jan 14, 2025",Windows,925.0,2613.0,https://browser.geekbench.com/v6/cpu/9935759
AVITA NS14A8,AMD Ryzen 5 3500U,2100,4,"Jan 14, 2025",Windows,642.0,2056.0,https://browser.geekbench.com/v6/cpu/9929590
LENOVO 20NKS01W14,AMD Ryzen 5 PRO 3500U,2100,4,"Jan 12, 2025",Linux,1146.0,2743.0,https://browser.geekbench.com/v6/cpu/9908511
LENOVO 20NKS01W14,AMD Ryzen 5 PRO 3500U,2100,4,"Jan 12, 2025",Linux,1146.0,2711.0,https://browser.geekbench.com/v6/cpu/9908398
HP HP Laptop 15s-eq0xxx,AMD Ryzen 5 3500U,2100,4,"Jan 12, 2025",Windows,1025.0,2985.0,https://browser.geekbench.com/v6/cpu/9902635
ASUSTeK COMPUTER INC. VivoBook_ASUSLaptop X509DJ_M509DJ,AMD Ryzen 5 3500U,2100,4,"Jan 11, 2025",Windows,972.0,2811.0,https://browser.geekbench.com/v6/cpu/9879709
HP HP ProBook 445R G6,AMD Ryzen 5 3500U,2100,4,"Jan 09, 2025",Windows,1003.0,2802.0,https://browser.geekbench.com/v6/cpu/9849362
HP HP ProBook 445R G6,AMD Ryzen 5 3500U,2100,4,"Jan 09, 2025",Windows,635.0,2480.0,https://browser.geekbench.com/v6/cpu/9849270
HP HP ProBook 445R G6,AMD Ryzen 5 3500U,2100,4,"Jan 09, 2025",Windows,1059.0,2876.0,https://browser.geekbench.com/v6/cpu/9848141
LENOVO 20NFCTO1WW,AMD Ryzen 5 3500U,2100,4,"Jan 09, 2025",Windows,1001.0,2232.0,https://browser.geekbench.com/v6/cpu/9845843
ASUSTeK COMPUTER INC. VivoBook_ASUSLaptop X509DJ_M509DJ,AMD Ryzen 5 3500U,2100,4,"Jan 09, 2025",Windows,884.0,2483.0,https://browser.geekbench.com/v6/cpu/9841969
ASUSTeK COMPUTER INC. VivoBook_ASUSLaptop X509DJ_M509DJ,AMD Ryzen 5 3500U,2100,4,"Jan 09, 2025",Windows,870.0,2337.0,https://browser.geekbench.com/v6/cpu/9841778
HP HP Laptop 15s-eq0xxx,AMD Ryzen 5 3500U,2100,4,"Jan 07, 2025",Windows,669.0,2409.0,https://browser.geekbench.com/v6/cpu/9811788
ASUSTeK COMPUTER INC. VivoBook_ASUSLaptop X421DA_M413DA,AMD Ryzen 5 3500U,2100,4,"Jan 06, 2025",Windows,1076.0,2116.0,https://browser.geekbench.com/v6/cpu/9799293
LENOVO 20NKS01600,AMD Ryzen 5 PRO 3500U,2100,4,"Jan 06, 2025",Windows,992.0,2847.0,https://browser.geekbench.com/v6/cpu/9797228
Axioo Mybook Hype 5 AMD,AMD Ryzen 5 3500U,2100,4,"Jan 05, 2025",Windows,411.0,1223.0,https://browser.geekbench.com/v6/cpu/9779913
LENOVO 81SS,AMD Ryzen 5 3500U,2100,4,"Jan 05, 2025",Windows,1004.0,2831.0,https://browser.geekbench.com/v6/cpu/9778251
"Nexstgo Co., Ltd VJE151G11W",AMD Ryzen 5 3500U,2100,4,"Jan 05, 2025",Windows,653.0,2104.0,https://browser.geekbench.com/v6/cpu/9773467
LENOVO 20QJCTO1WW,AMD Ryzen 5 PRO 3500U,2100,4,"Jan 05, 2025",Windows,1009.0,3045.0,https://browser.geekbench.com/v6/cpu/9771457
HP HP EliteBook 745 G6,AMD Ryzen 5 PRO 3500U,2100,4,"Jan 04, 2025",Windows,695.0,2056.0,https://browser.geekbench.com/v6/cpu/9765637
LENOVO 20NKS5LV03,AMD Ryzen 5 PRO 3500U,2100,4,"Jan 04, 2025",Windows,1076.0,2884.0,https://browser.geekbench.com/v6/cpu/9765286
HP HP EliteBook 745 G6,AMD Ryzen 5 PRO 3500U,2100,4,"Jan 04, 2025",Windows,984.0,2973.0,https://browser.geekbench.com/v6/cpu/9759195
LENOVO 20NF0012US,AMD Ryzen 5 3500U,2100,4,"Jan 03, 2025",Windows,968.0,2604.0,https://browser.geekbench.com/v6/cpu/9740067
LENOVO 82C7,AMD Ryzen 5 3500U,2100,4,"Jan 02, 2025",Windows,1110.0,3412.0,https://browser.geekbench.com/v6/cpu/9733505
LENOVO 20NKS1SC0J,AMD Ryzen 5 PRO 3500U,2100,4,"Jan 02, 2025",Windows,959.0,2951.0,https://browser.geekbench.com/v6/cpu/9733406
"MacBookPro16,3",AMD Ryzen 5 PRO 3500U,2100,8,"Jan 02, 2025",macOS,742.0,1357.0,https://browser.geekbench.com/v6/cpu/9729997
Dell Inc. Vostro 3405,AMD Ryzen 5 3500U,2100,4,"Dec 30, 2024",Windows,767.0,2695.0,https://browser.geekbench.com/v6/cpu/9687003
Dell Inc. Vostro 3405,AMD Ryzen 5 3500U,2100,4,"Dec 30, 2024",Windows,732.0,2683.0,https://browser.geekbench.com/v6/cpu/9686877
Dell Inc. Vostro 3405,AMD Ryzen 5 3500U,2100,4,"Dec 30, 2024",Windows,754.0,2693.0,https://browser.geekbench.com/v6/cpu/9683077
Dell Inc. Vostro 3405,AMD Ryzen 5 3500U,2100,4,"Dec 30, 2024",Windows,705.0,2711.0,https://browser.geekbench.com/v6/cpu/9682898
