System,CPU Name,CPU Freq,CPU Cores,Uploaded,Platform,Single-Core Score,Multi-Core Score,URL
Microsoft Corporation Surface Pro 4,Intel Core i5-6300U,2495,2,"Feb 16, 2025",Windows,1061.0,2204.0,https://browser.geekbench.com/v6/cpu/10573654
Microsoft Corporation Surface Pro 4,Intel Core i5-6300U,2493,2,"Feb 16, 2025",Windows,895.0,1677.0,https://browser.geekbench.com/v6/cpu/10564353
Dell Inc. Latitude E5570,Intel Core i5-6300U,2495,2,"Feb 15, 2025",Windows,1056.0,2193.0,https://browser.geekbench.com/v6/cpu/10562260
Microsoft Corporation Surface Pro 4,Intel Core i5-6300U,2493,2,"Feb 15, 2025",Windows,1056.0,2228.0,https://browser.geekbench.com/v6/cpu/10556861
Microsoft Corporation Surface Pro 4,Intel Core i5-6300U,2492,2,"Feb 15, 2025",Windows,1040.0,2185.0,https://browser.geekbench.com/v6/cpu/10556402
Microsoft Corporation Surface Pro 4,Intel Core i5-6300U,2493,2,"Feb 15, 2025",Windows,1056.0,2178.0,https://browser.geekbench.com/v6/cpu/10554587
Microsoft Corporation Surface Pro 4,Intel Core i5-6300U,2493,2,"Feb 15, 2025",Windows,1045.0,2069.0,https://browser.geekbench.com/v6/cpu/10553980
Microsoft Corporation Surface Pro 4,Intel Core i5-6300U,2494,2,"Feb 15, 2025",Windows,1032.0,2098.0,https://browser.geekbench.com/v6/cpu/10551328
Microsoft Corporation Surface Pro 4,Intel Core i5-6300U,2494,2,"Feb 15, 2025",Windows,1063.0,2171.0,https://browser.geekbench.com/v6/cpu/10551097
LENOVO 20JNS04T00,Intel Core i5-6300U,3000,2,"Feb 15, 2025",Linux,931.0,1828.0,https://browser.geekbench.com/v6/cpu/10550191
Dell Inc. Latitude E7470,Intel Core i5-6300U,3000,2,"Feb 15, 2025",Linux,565.0,598.0,https://browser.geekbench.com/v6/cpu/10548613
Dell Inc. Latitude E7470,Intel Core i5-6300U,3000,2,"Feb 15, 2025",Linux,556.0,571.0,https://browser.geekbench.com/v6/cpu/10548611
Dell Inc. Latitude E7470,Intel Core i5-6300U,3000,2,"Feb 15, 2025",Linux,578.0,594.0,https://browser.geekbench.com/v6/cpu/10548588
LENOVO 20FCS2S21D,Intel Core i5-6300U,2493,2,"Feb 15, 2025",Windows,947.0,2014.0,https://browser.geekbench.com/v6/cpu/10545789
LENOVO 20JS0015US,Intel Core i5-6300U,3000,2,"Feb 15, 2025",Linux,1016.0,1916.0,https://browser.geekbench.com/v6/cpu/10545582
Dell Inc. Latitude E7470,Intel Core i5-6300U,2501,2,"Feb 14, 2025",Windows,934.0,1926.0,https://browser.geekbench.com/v6/cpu/10542567
Dell Inc. Latitude E7470,Intel Core i5-6300U,2501,2,"Feb 14, 2025",Windows,891.0,1925.0,https://browser.geekbench.com/v6/cpu/10542485
LENOVO 20JS0015US,Intel Core i5-6300U,3000,2,"Feb 14, 2025",Linux,1003.0,1854.0,https://browser.geekbench.com/v6/cpu/10541846
LENOVO 20JTS01Y00,Intel Core i5-6300U,3000,2,"Feb 14, 2025",Linux,540.0,773.0,https://browser.geekbench.com/v6/cpu/10541123
LENOVO 20JTS01Y00,Intel Core i5-6300U,3000,2,"Feb 14, 2025",Linux,580.0,768.0,https://browser.geekbench.com/v6/cpu/10541110
HP HP EliteBook 840 G3,Intel Core i5-6300U,2493,2,"Feb 14, 2025",Windows,876.0,1427.0,https://browser.geekbench.com/v6/cpu/10537302
LENOVO 20JNS4E723,Intel Core i5-6300U,2493,2,"Feb 14, 2025",Windows,889.0,1477.0,https://browser.geekbench.com/v6/cpu/10536891
