System,CPU Name,CPU Freq,CPU Cores,Uploaded,Platform,Single-Core Score,Multi-Core Score,URL
HP HP EliteBook 850 G7 Notebook PC,Intel Core i5-10310U,2208,4,"Feb 16, 2025",Windows,1062.0,4256.0,https://browser.geekbench.com/v6/cpu/10572805
Dell Inc. Latitude 5510,Intel Core i5-10310U,2208,4,"Feb 16, 2025",Windows,1451.0,3619.0,https://browser.geekbench.com/v6/cpu/10571600
Dell Inc. Latitude 5410,Intel Core i5-10310U,2208,4,"Feb 15, 2025",Windows,614.0,2671.0,https://browser.geekbench.com/v6/cpu/10557079
Panasonic Corporation CFSV9-2,Intel Core i5-10310U,4400,4,"Feb 15, 2025",Linux,791.0,2059.0,https://browser.geekbench.com/v6/cpu/10546239
Dell Inc. Latitude 7210 2-in-1,Intel Core i5-10310U,2208,4,"Feb 14, 2025",Windows,1122.0,3376.0,https://browser.geekbench.com/v6/cpu/10534017
Dell Inc. Latitude 5310,Intel Core i5-10310U,2208,4,"Feb 14, 2025",Windows,1422.0,3750.0,https://browser.geekbench.com/v6/cpu/10533363
Dell Inc. Latitude 5510,Intel Core i5-10310U,2194,4,"Feb 14, 2025",Windows,1479.0,4711.0,https://browser.geekbench.com/v6/cpu/10527021
Dell Inc. Latitude 5510,Intel Core i5-10310U,2194,4,"Feb 14, 2025",Windows,1469.0,4711.0,https://browser.geekbench.com/v6/cpu/10526950
Dell Inc. Latitude 5410,Intel Core i5-10310U,2208,4,"Feb 13, 2025",Windows,931.0,2015.0,https://browser.geekbench.com/v6/cpu/10515676
Dell Inc. Latitude 5410,Intel Core i5-10310U,2208,4,"Feb 13, 2025",Windows,958.0,3022.0,https://browser.geekbench.com/v6/cpu/10514017
"MacBookPro16,2",Intel Core i5-10310U,2200,4,"Feb 12, 2025",macOS,905.0,2885.0,https://browser.geekbench.com/v6/cpu/10495952
HP HP ProBook 440 G7,Intel Core i5-10310U,2208,4,"Feb 12, 2025",Windows,1270.0,3095.0,https://browser.geekbench.com/v6/cpu/10495364
Dell Inc. Latitude 7410,Intel Core i5-10310U,2194,4,"Feb 12, 2025",Windows,1318.0,3535.0,https://browser.geekbench.com/v6/cpu/10491562
Dell Inc. Latitude 7410,Intel Core i5-10310U,2194,4,"Feb 12, 2025",Windows,1556.0,4489.0,https://browser.geekbench.com/v6/cpu/10489509
Dell Inc. Latitude 7410,Intel Core i5-10310U,2194,4,"Feb 12, 2025",Windows,1552.0,4425.0,https://browser.geekbench.com/v6/cpu/10489351
Dell Inc. Latitude 7410,Intel Core i5-10310U,2194,4,"Feb 12, 2025",Windows,1374.0,4181.0,https://browser.geekbench.com/v6/cpu/10488928
Dell Inc. Latitude 7410,Intel Core i5-10310U,2193,4,"Feb 12, 2025",Windows,1373.0,3260.0,https://browser.geekbench.com/v6/cpu/10488520
LENOVO 20S7S2JW00,Intel Core i5-10310U,2208,4,"Feb 11, 2025",Windows,1387.0,3438.0,https://browser.geekbench.com/v6/cpu/10475664
Dell Inc. Latitude 7410,Intel Core i5-10310U,2194,4,"Feb 11, 2025",Windows,1367.0,3352.0,https://browser.geekbench.com/v6/cpu/10475314
LENOVO 20S1SB4A00,Intel Core i5-10310U,2208,4,"Feb 11, 2025",Windows,1277.0,3516.0,https://browser.geekbench.com/v6/cpu/10470474
Dell Inc. Latitude 7310,Intel Core i5-10310U,2208,4,"Feb 11, 2025",Windows,1495.0,4143.0,https://browser.geekbench.com/v6/cpu/10462062
Panasonic Corporation CFSV9-2,Intel Core i5-10310U,2208,4,"Feb 11, 2025",Windows,1342.0,3800.0,https://browser.geekbench.com/v6/cpu/10461990
LENOVO 20U4S4CD1X,Intel Core i5-10310U,2208,4,"Feb 10, 2025",Windows,955.0,1952.0,https://browser.geekbench.com/v6/cpu/10447209
Dell Inc. Latitude 3410,Intel Core i5-10310U,2208,4,"Feb 10, 2025",Windows,1203.0,3564.0,https://browser.geekbench.com/v6/cpu/10445410
Dell Inc. Latitude 5310 2-in-1,Intel Core i5-10310U,2208,4,"Feb 10, 2025",Windows,1432.0,4288.0,https://browser.geekbench.com/v6/cpu/10438126
Dell Inc. Latitude 5410,Intel Core i5-10310U,2208,4,"Feb 09, 2025",Windows,1229.0,3332.0,https://browser.geekbench.com/v6/cpu/10429366
Dell Inc. Latitude 5410,Intel Core i5-10310U,2208,4,"Feb 09, 2025",Windows,726.0,2465.0,https://browser.geekbench.com/v6/cpu/10426790
LENOVO 20T1S4T800,Intel Core i5-10310U,2208,4,"Feb 09, 2025",Windows,648.0,2155.0,https://browser.geekbench.com/v6/cpu/10425755
HP HP EliteBook 840 G7 Notebook PC,Intel Core i5-10310U,2194,4,"Feb 08, 2025",Windows,1419.0,3651.0,https://browser.geekbench.com/v6/cpu/10410543
"MacBookPro16,3",Intel Core i5-10310U,2200,4,"Feb 08, 2025",macOS,1126.0,3326.0,https://browser.geekbench.com/v6/cpu/10409412
"MacBookPro16,2",Intel Core i5-10310U,2200,4,"Feb 08, 2025",macOS,1162.0,2853.0,https://browser.geekbench.com/v6/cpu/10409245
Dell Inc. Latitude 5310,Intel Core i5-10310U,2208,4,"Feb 08, 2025",Windows,1308.0,4052.0,https://browser.geekbench.com/v6/cpu/10399181
Dell Inc. Latitude 5310,Intel Core i5-10310U,2208,4,"Feb 08, 2025",Windows,1314.0,4057.0,https://browser.geekbench.com/v6/cpu/10398979
Dell Inc. Latitude 5310,Intel Core i5-10310U,2208,4,"Feb 07, 2025",Windows,1291.0,4051.0,https://browser.geekbench.com/v6/cpu/10386537
Dell Inc. Latitude 5410,Intel Core i5-10310U,2208,4,"Feb 07, 2025",Windows,1425.0,3589.0,https://browser.geekbench.com/v6/cpu/10381230
"MacBookPro16,2",Intel Core i5-10310U,2200,4,"Feb 07, 2025",macOS,911.0,2874.0,https://browser.geekbench.com/v6/cpu/10364937
HP HP EliteBook x360 1030 G7 Notebook PC,Intel Core i5-10310U,2208,4,"Feb 06, 2025",Windows,1225.0,4162.0,https://browser.geekbench.com/v6/cpu/10359338
FUJITSU CLIENT COMPUTING LIMITED LIFEBOOK U7510,Intel Core i5-10310U,2208,4,"Feb 06, 2025",Windows,1266.0,2389.0,https://browser.geekbench.com/v6/cpu/10346739
Dell Inc. Latitude 7210 2-in-1,Intel Core i5-10310U,2208,4,"Feb 05, 2025",Windows,1189.0,3352.0,https://browser.geekbench.com/v6/cpu/10335110
LENOVO 20T1S3UM00,Intel Core i5-10310U,2208,4,"Feb 05, 2025",Windows,1191.0,3680.0,https://browser.geekbench.com/v6/cpu/10333368
LENOVO 20S1S09900,Intel Core i5-10310U,2194,4,"Feb 05, 2025",Windows,1484.0,3769.0,https://browser.geekbench.com/v6/cpu/10318707
FUJITSU CLIENT COMPUTING LIMITED LIFEBOOK U7510,Intel Core i5-10310U,2208,4,"Feb 04, 2025",Windows,1230.0,3190.0,https://browser.geekbench.com/v6/cpu/10287353
LENOVO 20R4S3J80X,Intel Core i5-10310U,2193,4,"Feb 04, 2025",Windows,1371.0,2607.0,https://browser.geekbench.com/v6/cpu/10286826
Dell Inc. Latitude 3410,Intel Core i5-10310U,2194,4,"Feb 04, 2025",Windows,1237.0,3446.0,https://browser.geekbench.com/v6/cpu/10286692
LENOVO 20UB000UUS,Intel Core i5-10310U,2208,4,"Feb 04, 2025",Windows,1400.0,3871.0,https://browser.geekbench.com/v6/cpu/10284829
HP HP EliteBook 830 G7 Notebook PC,Intel Core i5-10310U,4400,4,"Feb 03, 2025",Linux,1347.0,4046.0,https://browser.geekbench.com/v6/cpu/10278946
LENOVO 20UCS5A501,Intel Core i5-10310U,2208,4,"Feb 03, 2025",Windows,1027.0,3360.0,https://browser.geekbench.com/v6/cpu/10277545
LENOVO 20UCS5A501,Intel Core i5-10310U,2208,4,"Feb 03, 2025",Windows,791.0,1678.0,https://browser.geekbench.com/v6/cpu/10277413
Dell Inc. Latitude 3410,Intel Core i5-10310U,2195,4,"Feb 03, 2025",Windows,806.0,2738.0,https://browser.geekbench.com/v6/cpu/10275560
Dell Inc. Latitude 3410,Intel Core i5-10310U,2195,4,"Feb 03, 2025",Windows,968.0,2601.0,https://browser.geekbench.com/v6/cpu/10275509
Dell Inc. Latitude 3410,Intel Core i5-10310U,2195,4,"Feb 03, 2025",Windows,1034.0,2013.0,https://browser.geekbench.com/v6/cpu/10275308
Dell Inc. Latitude 5310,Intel Core i5-10310U,2208,4,"Feb 03, 2025",Windows,678.0,2693.0,https://browser.geekbench.com/v6/cpu/10269884
LENOVO 20T1S0SS00,Intel Core i5-10310U,2195,4,"Feb 02, 2025",Windows,1274.0,3044.0,https://browser.geekbench.com/v6/cpu/10262426
Dell Inc. Latitude 5410,Intel Core i5-10310U,2208,4,"Feb 02, 2025",Windows,1367.0,3685.0,https://browser.geekbench.com/v6/cpu/10256160
LENOVO 20UAS1GR00,Intel Core i5-10310U,4400,4,"Feb 02, 2025",Linux,1315.0,3619.0,https://browser.geekbench.com/v6/cpu/10250556
LENOVO 20UAS1GR00,Intel Core i5-10310U,4400,4,"Feb 02, 2025",Linux,1323.0,3710.0,https://browser.geekbench.com/v6/cpu/10250191
Dell Inc. Latitude 5310 2-in-1,Intel Core i5-10310U,2208,4,"Feb 01, 2025",Windows,1339.0,3592.0,https://browser.geekbench.com/v6/cpu/10242498
